0:0:0:0:0:0:0:1 - - [13/Jul/2020:21:31:57 -0500] "GET /StudentInfoSystem/resources/jquery.js HTTP/1.1" 200 89475
0:0:0:0:0:0:0:1 - - [13/Jul/2020:21:31:57 -0500] "GET /StudentInfoSystem/resources/resetPassword.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [13/Jul/2020:21:31:57 -0500] "GET /StudentInfoSystem/resources/resetPassword.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [13/Jul/2020:21:31:58 -0500] "GET /favicon.ico HTTP/1.1" 404 762
0:0:0:0:0:0:0:1 - - [13/Jul/2020:21:32:14 -0500] "GET /StudentInfoSystem/reset_password HTTP/1.1" 200 7367
0:0:0:0:0:0:0:1 - - [13/Jul/2020:21:32:14 -0500] "GET /StudentInfoSystem/resources/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 155758
0:0:0:0:0:0:0:1 - - [13/Jul/2020:21:32:14 -0500] "GET /StudentInfoSystem/resources/resetPassword.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [13/Jul/2020:21:32:14 -0500] "GET /StudentInfoSystem/resources/jquery.js HTTP/1.1" 200 89475
0:0:0:0:0:0:0:1 - - [13/Jul/2020:21:32:14 -0500] "GET /StudentInfoSystem/resources/resetPassword.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [13/Jul/2020:21:32:14 -0500] "GET /StudentInfoSystem/resources/bootstrap/js/bootstrap.min.js HTTP/1.1" 200 58072
